55.240000,55.180000,11715439,-0.060000000000002274,-0.0010861694424330606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.380000,54.950000,7671328,-0.4299999999999997,-0.007764535933550013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.260000,54.870000,8562999,-0.39000000000000057,-0.007057546145494039,-0.12000000000000455,-0.0021668472372698543,7671328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.020000,55.340000,8041695,0.3200000000000003,0.00581606688476918,-0.23999999999999488,-0.004343105320303925,8562999,-0.35999999999999943,-0.006500541711809307,7671328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55.500000,55.410000,8052393,-0.09000000000000341,-0.0016216216216216831,0.4799999999999969,0.008724100327153705,8041695,0.240000000000002,0.004343105320304053,8562999,0.11999999999999744,0.0021668472372697264,7671328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54.780000,54.400000,11629568,-0.38000000000000256,-0.006936838262139513,-0.240000000000002,-0.004362050163576917,8921732,-0.7199999999999989,-0.012972972972972953,8052393,-0.240000000000002,-0.004362050163576917,8041695,-0.4799999999999969,-0.008686210640607978,8562999,-0.6000000000000014,-0.010834236186348888,7671328,0,0,0,0,0,0,0,0,0,0,0,0,0
54.280000,55.340000,17945212,1.0600000000000023,0.019528371407516624,-0.5,-0.009127418765972983,11629568,-0.740000000000002,-0.013449654671028752,8921732,-1.2199999999999989,-0.021981981981981962,8052393,-0.740000000000002,-0.013449654671028752,8041695,-0.9799999999999969,-0.017734346724574683,8562999,0,0,0,0,0,0,0,0,0,0,0,0,0
54.600000,53.250000,33213008,-1.3500000000000014,-0.024725274725274752,0.3200000000000003,0.005895357406042747,17945212,-0.17999999999999972,-0.0032858707557502686,11629568,-0.4200000000000017,-0.007633587786259573,8921732,-0.8999999999999986,-0.01621621621621619,8052393,-0.4200000000000017,-0.007633587786259573,8041695,-0.7800000000000011,-0.01408450704225354,7671328,0,0,0,0,0,0,0,0,0,0
52.920000,52.160000,16993949,-0.7600000000000051,-0.014361300075585885,-1.6799999999999997,-0.030769230769230764,33213008,-1.3599999999999994,-0.025055268975681638,17945212,-1.8599999999999994,-0.03395399780941948,11629568,-2.1000000000000014,-0.03816793893129773,8921732,-2.5799999999999983,-0.046486486486486456,8052393,-2.3399999999999963,-0.042345276872964105,8562999,0,0,0,0,0,0,0,0,0,0
52.570000,52.650000,12940220,0.0799999999999983,0.001521780483165271,-0.3500000000000014,-0.00661375661375664,16993949,-2.030000000000001,-0.0371794871794872,33213008,-1.7100000000000009,-0.03150331613854091,17945212,-2.210000000000001,-0.0403431909456006,11629568,-2.450000000000003,-0.044529262086514046,8921732,-2.450000000000003,-0.044529262086514046,8041695,0,0,0,0,0,0,0,0,0,0
52.590000,52.670000,7632543,0.0799999999999983,0.0015212017493819792,0.020000000000003126,0.00038044512079138534,12940220,-0.3299999999999983,-0.00623582766439906,16993949,-2.009999999999998,-0.03681318681318677,33213008,-1.6899999999999977,-0.031134856300663184,17945212,-2.1899999999999977,-0.03997809419496162,11629568,-2.9099999999999966,-0.05243243243243237,8052393,-2.789999999999999,-0.05037919826652219,7671328,0,0,0,0,0,0,0
52.890000,52.140000,10737412,-0.75,-0.014180374361883153,0.29999999999999716,0.00570450656018249,7632543,0.3200000000000003,0.006087121932661219,12940220,-0.030000000000001137,-0.0005668934240363027,16993949,-1.7100000000000009,-0.03131868131868133,33213008,-1.3900000000000006,-0.025607958732498166,17945212,-2.1300000000000026,-0.03871319520174486,8921732,-2.3699999999999974,-0.04288816503800213,8562999,0,0,0,0,0,0,0
52.170000,52.120000,7244125,-0.05000000000000426,-0.0009584052137244443,-0.7199999999999989,-0.013613159387407805,10737412,-0.4200000000000017,-0.007986309184255594,7632543,-0.3999999999999986,-0.00760890241582649,12940220,-0.75,-0.014172335600907028,16993949,-2.4299999999999997,-0.0445054945054945,33213008,-2.6099999999999994,-0.047645125958378956,11629568,-2.8500000000000014,-0.05179934569247548,8041695,0,0,0,0,0,0,0
52.430000,51.790000,8407084,-0.6400000000000006,-0.012206751859622365,0.22999999999999687,0.004406130268199173,9391723,0.259999999999998,0.004983707111366647,7244125,-0.46000000000000085,-0.00869729627528835,10737412,-0.1600000000000037,-0.0030424034987640938,7632543,-0.14000000000000057,-0.0026631158455392915,12940220,-2.1700000000000017,-0.039743589743589776,33213008,-2.5900000000000034,-0.04707379134860057,8921732,-2.950000000000003,-0.05326832791621529,7671328,0,0,0,0
52.130000,51.790000,5469323,-0.3400000000000034,-0.006522156148091375,-0.29999999999999716,-0.005721914934197924,8407084,-0.07000000000000028,-0.0013409961685823808,9391723,-0.03999999999999915,-0.0007667241709794737,7244125,-0.759999999999998,-0.014369446020041558,10737412,-0.46000000000000085,-0.008746910058946584,7632543,-0.7899999999999991,-0.014928193499622055,16993949,-2.6499999999999986,-0.048375319459656785,11629568,-3.1299999999999955,-0.05664133188563148,8562999,0,0,0,0
51.950000,51.820000,9203523,-0.13000000000000256,-0.0025024061597690578,-0.17999999999999972,-0.003452906196048335,5469323,-0.4799999999999969,-0.009155063894716705,8407084,-0.25,-0.004789272030651341,9391723,-0.21999999999999886,-0.004216982940387174,7244125,-0.9399999999999977,-0.01777273586689351,10737412,-0.6199999999999974,-0.011793798744531053,12940220,-2.3299999999999983,-0.04292557111274868,17945212,-3.0700000000000003,-0.055797891675754274,8041695,0,0,0,0
51.970000,52.440000,9301264,0.46999999999999886,0.009043679045603211,0.01999999999999602,0.00038498556304130934,9203523,-0.1600000000000037,-0.0030692499520430403,5469323,-0.46000000000000085,-0.008773602899103583,8407084,-0.23000000000000398,-0.004406130268199309,9391723,-0.20000000000000284,-0.003833620854897505,7244125,-0.6200000000000045,-0.011789313557710677,7632543,-2.6300000000000026,-0.04816849816849821,33213008,-3.530000000000001,-0.06360360360360362,8052393,0,0,0,0
52.120000,52.030000,8425755,-0.0899999999999963,-0.0017267843438218786,0.14999999999999858,0.0028862805464690893,9301264,0.1699999999999946,0.0032723772858516765,9203523,-0.010000000000005116,-0.00019182812200278372,5469323,-0.3100000000000023,-0.005912645432004621,8407084,-0.0800000000000054,-0.0015325670498085324,9391723,-0.7700000000000031,-0.014558517678200097,10737412,-0.8000000000000043,-0.015117157974300912,16993949,-2.9000000000000057,-0.052708106143220745,8921732,0,0,0,0
52.390000,51.620000,7133784,-0.7700000000000031,-0.014697461347585476,0.2700000000000031,0.005180353031465908,8425755,0.4200000000000017,0.00808158553011356,9301264,0.4399999999999977,0.008469682386910447,9203523,0.259999999999998,0.004987531172069787,5469323,-0.03999999999999915,-0.0007629219912263809,8407084,0.21999999999999886,0.004216982940387174,7244125,-0.17999999999999972,-0.003424006087121927,12940220,-2.3900000000000006,-0.04362906170135087,11629568,0,0,0,0
51.650000,51.030000,7904002,-0.6199999999999974,-0.012003872216844094,-0.740000000000002,-0.014124832983393815,7133784,-0.46999999999999886,-0.00901765157329238,8425755,-0.3200000000000003,-0.006157398499134122,9301264,-0.30000000000000426,-0.005774783445620871,9203523,-0.480000000000004,-0.009207749856128985,5469323,-0.5500000000000043,-0.010536398467433032,9391723,-0.9400000000000048,-0.01787412055523873,7632543,-2.6300000000000026,-0.048452468680913824,17945212,0,0,0,0
